a,e,inc_rad
1.002936920353096320e+04,8.876208730710956063e-01,3.849426926487155010e-01
3.293196239280955524e+03,5.994706307756879626e-01,1.093099995786065870e+00
5.085432816853180157e+03,9.050521217422993203e-01,7.207411394701994656e-01
6.179137054966995493e+03,8.858226166926279621e-01,2.810451228822958766e-02
5.612092864641896995e+03,8.919882940340595479e-02,9.009132680699130091e-01
1.112382846131124097e+04,9.950192321069676327e-01,1.169253414049534312e+00
1.763635912697287858e+04,9.975180913581992437e-01,8.382758395136155061e-01
5.495410192136680052e+03,9.450552480127936139e-01,1.490575411557074403e+00
3.088141341316317266e+04,9.796120354048154510e-01,1.536820027222863594e+00
1.019189338987148767e+04,9.980959376631117763e-01,9.907395760205278679e-01
7.606501242209987140e+03,9.967159472531615938e-01,1.380525582232550397e+00
9.564287688892729420e+03,9.302573721828639730e-01,1.334214003742618671e+00
6.654250433594126662e+03,9.981599743696780713e-01,7.605786701966683605e-01
2.246956155782040514e+04,9.739389272513804263e-01,1.447276732726588744e+00
4.249770290404746447e+03,9.329334433751961253e-01,2.956619374937680123e-01
1.700296102121585136e+04,6.241615807945211092e-01,1.245817581925469542e+00
7.721452156444990578e+03,9.941744737959957723e-01,3.574221498583877721e-01
2.748541878860786164e+04,9.973571648850555471e-01,4.924306736041891286e-01
1.739937174422784301e+04,9.858343883990213774e-01,7.991522085990073743e-01
5.250665066726400255e+03,6.590450316501434980e-01,3.448604657952859531e-01
6.429726353250329339e+03,9.684859443900903919e-01,8.646078918429470628e-01
2.540024579153755440e+03,9.812497704146005972e-01,1.366507240069506857e+00
1.117695395465832371e+04,9.967665909042857653e-01,8.865789682972776697e-01
6.093684456428042722e+03,9.964588534935905351e-01,1.122397741189671505e+00
3.140615813244459332e+03,5.643487435008396336e-01,1.269114817612155166e+00
1.419580521966757442e+04,9.139022616560217305e-01,7.258762142840008424e-01
1.814107123726705322e+04,9.944227308986167690e-01,8.205547976364733209e-01
9.337942398062219581e+03,9.898249401458560914e-01,1.151804258366263128e-01
3.455642023408277510e+03,4.822217867600223640e-01,6.189671562600486121e-01
9.038213631137399716e+03,8.417429417017777693e-01,5.837743346969063163e-01
1.997995948236512049e+04,9.262530226403558054e-01,8.342472118864356911e-01
3.930905912851747871e+03,9.921111237152054896e-01,2.234297394566613637e-01
1.369993036067278445e+04,9.363686293760620227e-01,1.468157058416460048e+00
1.043133767637045275e+04,9.971058229223646041e-01,3.157624435475757385e-02
2.910061326485138852e+04,4.232139195644635254e-01,1.154066113345874500e+00
4.528359058286430809e+03,8.607884959546892034e-01,7.027001579386605856e-01
8.853026135317635635e+03,9.579279866999272919e-01,1.357178149937120493e+00
3.622422376909096783e+03,8.111351976125575902e-01,1.047901923478668784e-01
1.313055024456829051e+04,9.418662990605678464e-01,3.790296856244647627e-01
1.081407568655832438e+04,9.929424733211703602e-01,1.023492878636220293e+00
2.922551269793284973e+03,9.720562609528360376e-01,1.313123269723441844e+00
1.071671991410632836e+04,9.988033753246136071e-01,1.474154158702570550e-01
7.971341629239959730e+03,9.459592032366250791e-01,5.039778183373024856e-01
2.791917080016816726e+03,8.749301008320513606e-01,1.396428421347405857e+00
7.438865806753144170e+03,9.877194053833092680e-01,1.095481857575656415e+00
5.953806224759558063e+03,9.616332934061797566e-01,6.615658846381256009e-01
3.366713242222622284e+03,9.247322799233702595e-01,6.465984349389682084e-02
3.864561582273302520e+03,7.168019087982233639e-01,6.280928712653547352e-01
2.606647289123709561e+04,9.724191807555935263e-01,1.288383950580823223e+00
4.177005785892246422e+03,9.847022290303895087e-01,7.817156538674405741e-01
1.443644541945481251e+04,6.786200495520533504e-01,2.563782969706408510e-01
5.175283130220642306e+03,1.663010229843066012e-01,1.416367681679026269e+00
2.465618764564001685e+04,4.001175848820496261e-01,3.660294739673764508e-01
3.730159613162873484e+03,9.507056254424820496e-01,1.111544730103610767e+00
3.991973555000023680e+03,9.956694403108744540e-01,5.733555500669457183e-01
3.222696878722716974e+03,9.927158516493022056e-01,1.211259034537493173e+00
2.276152016180663122e+04,9.835328315883126171e-01,9.465571256368467967e-01
1.861582190107257702e+04,9.947075483214443681e-01,5.635961605570835031e-01
2.020299336065427269e+04,9.978371366446603385e-01,2.836510471179764514e-01
1.825212822443684854e+04,9.698252089493918371e-01,4.502721692245313378e-01
